thread_id,inbound_tweet_id,inbound_author_id,inbound_text,inbound_created_at,brand_tweet_id,brand_author_id,brand_reply_text,brand_created_at,inbound_datetime,month_key,intent
1707009_105665,1707009,173544,@AppleSupport Thank you!,Mon Nov 06 23:13:33 +0000 2017,1707011,AppleSupport,@173544 You're welcome.,Tue Nov 07 00:05:00 +0000 2017,2017-11-06 23:13:33+00:00,2017-11,other
2723670_189592,2723670,478975,@AppleSupport Yes restarted normally and also the hard restart. Camera Roll still shuffled.,Mon Nov 20 11:23:27 +0000 2017,2723672,AppleSupport,@478975 Thanks for responding. Please meet our Photos experts here for further assistance: https://t.co/IBIY3vMgPj,Mon Nov 20 14:43:31 +0000 2017,2017-11-20 11:23:27+00:00,2017-11,software_update_os
1130598_63464,1130598,386446,@AppleSupport music app not working on my 7 plus and also not able to updating 11.0.3 getting stuck what I should do,Sun Oct 15 12:16:27 +0000 2017,1130597,AppleSupport,@386446 Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT,Sun Oct 15 14:46:00 +0000 2017,2017-10-15 12:16:27+00:00,2017-10,software_update_os
1996156_132148,1996156,590251,@AppleSupport @115858 can someone please explain why my camera roll videos are buffering? Bit dodge,Fri Nov 03 08:55:15 +0000 2017,1996155,AppleSupport,"@590251 Hey, we want to learn more about what's going on with the videos. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT",Fri Nov 03 15:40:37 +0000 2017,2017-11-03 08:55:15+00:00,2017-11,other
553643_30123,553643,249140,@AppleSupport Yes the issue did not repeat. Thank you for the quick response.,Sun Dec 03 11:05:15 +0000 2017,553644,AppleSupport,"@249140 We're glad to hear it! Should you need any assistance in the future, please don't hesitate to reach out to us. We'll be here to help.",Sun Dec 03 15:08:00 +0000 2017,2017-12-03 11:05:15+00:00,2017-12,other
331722_17302,331722,194994,@AppleSupport why does my battery drain 65% in 7 hrs when not in use?I could go 2 days w/o charging now I have to charge 3 times a day.....,Sat Oct 07 15:48:19 +0000 2017,331721,AppleSupport,"@194994 We can take a look at this together, if you'd like. Meet us in DM and we'll get started. Thanks. https://t.co/GDrqU22YpT",Sat Oct 07 18:32:30 +0000 2017,2017-10-07 15:48:19+00:00,2017-10,battery_power_charging
2431316_171774,2431316,697898,"Ok this new update to ISO11 is starting to piss me off now , keep crashing . @AppleSupport sort it out 😤 #Apple #iphone #ios11 #crashing",Tue Nov 14 20:29:55 +0000 2017,2431315,AppleSupport,@697898 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Tue Nov 14 20:57:34 +0000 2017,2017-11-14 20:29:55+00:00,2017-11,software_update_os
993394_55707,993394,355326,@AppleSupport My iPhone just dead after ask to do Reset All Settings. I did this because it draining battery 1% per minute. I’m not want lose my U2 photos,Sun Oct 22 15:54:26 +0000 2017,993396,AppleSupport,@355326 Let us know in DM whether you've had a chance to attempt a force restart of the iPhone. Restart your iPhone: https://t.co/OWRDHWSt4h https://t.co/GDrqU22YpT,Sun Oct 22 17:25:31 +0000 2017,2017-10-22 15:54:26+00:00,2017-10,battery_power_charging
2961389_203111,2961389,817245,What’s the crack with iPhones changing an “I️” into that “A ?” Thing? Does my head in @AppleSupport,Wed Nov 29 20:48:38 +0000 2017,2961388,AppleSupport,"@817245 We'd love to help. Can you DM us your complete software version from Settings &gt; General &gt; About, next to Version? https://t.co/GDrqU22YpT",Wed Nov 29 21:03:26 +0000 2017,2017-11-29 20:48:38+00:00,2017-11,other
253467_12565,253467,176252,@AppleSupport Very often especially when i try to text. The keyboard lags so bad before it starts typing,Thu Oct 05 17:52:03 +0000 2017,253469,AppleSupport,@176252 Thanks for letting us know. Please DM us so that we can continue troubleshooting together. https://t.co/GDrqU2kzhr,Thu Oct 05 18:36:00 +0000 2017,2017-10-05 17:52:03+00:00,2017-10,other
699614_39144,699614,286907,"@AppleSupport Yes I changed my mobile and restored backup from pc to mobile, still showing loading",Thu Nov 23 16:07:44 +0000 2017,699616,AppleSupport,@286907 Thanks for that info. Which iPhone and version of iOS are you using now? Let us know via DM. We'll continue there. https://t.co/GDrqU22YpT,Thu Nov 23 17:31:27 +0000 2017,2017-11-23 16:07:44+00:00,2017-11,other
1133178_63587,1133178,331724,Will the iPhone X be available factory unlocked from day one? @115858 @AppleSupport,Tue Oct 24 03:55:27 +0000 2017,1133177,AppleSupport,"@331724 For questions regarding the upcoming iPhone X, you'll be best supported by reaching out to Online Sales: https://t.co/8yjRd1Xo0i",Tue Oct 24 12:41:28 +0000 2017,2017-10-24 03:55:27+00:00,2017-10,other
295772_14998,295772,186444,@115858 @AppleSupport iOS11 is very heavy on the iPhone 6 battery. Battery drains out quickly as compared to previous OS. Pls look into it,Mon Sep 25 07:06:35 +0000 2017,295770,AppleSupport,"@186444 We're happy to help. Try these tips for battery life, and let us know if you still have an issue: https://t.co/TpjqFp3jxD",Mon Sep 25 13:14:29 +0000 2017,2017-09-25 07:06:35+00:00,2017-09,battery_power_charging
298487_15118,298487,187121,@AppleSupport 11.0.2,Fri Oct 06 20:06:52 +0000 2017,298489,AppleSupport,@187121 We'd like to look into your battery in detail. Let's chat over in Direct Message to gather the info we need. https://t.co/GDrqU22YpT,Fri Oct 06 22:41:26 +0000 2017,2017-10-06 20:06:52+00:00,2017-10,software_update_os
1397347_78599,1397347,444944,"@AppleSupport Hello Apple, why is it too complicated to copy music, photos, and videos from my iPhone to a PC? any help with that!😠",Sat Oct 28 00:30:29 +0000 2017,1397346,AppleSupport,@444944 We'd be glad to point you in the right direction. Let's start here: https://t.co/MaEpwkTXRn,Sat Oct 28 02:04:53 +0000 2017,2017-10-28 00:30:29+00:00,2017-10,other
1597313_94178,1597313,382168,"@AppleSupport Typing I️ and it changing to an A and some weird box in some apps, also apps crashing at all times now.",Sat Nov 04 22:41:39 +0000 2017,1597315,AppleSupport,@382168 For the letter I issue check out https://t.co/xU1AGHStV6 for steps. DM us if you still have issues. https://t.co/GDrqU22YpT,Sun Nov 05 02:34:00 +0000 2017,2017-11-04 22:41:39+00:00,2017-11,software_update_os
1434190_80806,1434190,358362,@AppleSupport iMac. I'm using a USB gaming headset from @60273,Thu Nov 02 14:49:23 +0000 2017,1434189,AppleSupport,@358362 Do you only experience volume issues with this headset?,Thu Nov 02 16:36:50 +0000 2017,2017-11-02 14:49:23+00:00,2017-11,other
1415588_79953,1415588,448968,.@AppleSupport so yall planning 2 fix the music player that got super fd up after I updated?This song has been stuck on my screen for a week https://t.co/5NnmATIas6,Thu Nov 02 02:02:13 +0000 2017,1415587,AppleSupport,@448968 Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,Thu Nov 02 02:44:29 +0000 2017,2017-11-02 02:02:13+00:00,2017-11,software_update_os
481724_25139,481724,229498,@AppleSupport Still crashing. Any tip or fix in development? It’s on iOS 11.1.2. I’d like to stay on Safari.,Fri Dec 01 06:23:30 +0000 2017,481722,AppleSupport,@229498 That's certainly not normal behavior at all. We'll be happy to look into this and see what's going on. Do you happen to recall if this began with the update or if it happened after adding a new bookmark?,Fri Dec 01 14:12:00 +0000 2017,2017-12-01 06:23:30+00:00,2017-12,software_update_os
644931_36288,644931,273067,@AppleSupport It’s not just with maps it’s with google maps and etc,Thu Nov 23 00:53:56 +0000 2017,644932,AppleSupport,@273067 Let's move over to DM so we may troubleshoot further. https://t.co/GDrqU22YpT,Thu Nov 23 16:46:53 +0000 2017,2017-11-23 00:53:56+00:00,2017-11,other
710653_39918,710653,289935,@AppleSupport 11.0.2 on the iPhone 8. And yes I’ve tried restarting the phone several times.,Tue Oct 10 20:42:01 +0000 2017,710652,AppleSupport,"@289935 We appreciate your reply. In DM, please let us know when you first began experiencing this issue. https://t.co/GDrqU2kzhr",Tue Oct 10 21:20:36 +0000 2017,2017-10-10 20:42:01+00:00,2017-10,software_update_os
2367862_167526,2367862,683402,@234578 @AppleSupport I'm getting furious. It's been over an hour and nothing!,Mon Nov 13 22:42:23 +0000 2017,2367861,AppleSupport,@683402 We'll see what we can do for you. Let's meet up in DM; we'd like to get your case number. Thanks! https://t.co/GDrqU22YpT,Mon Nov 13 23:13:29 +0000 2017,2017-11-13 22:42:23+00:00,2017-11,other
2127403_147882,2127403,626379,"Ridiculous I've deleted EVERYTHING on my phone, it's wiped ALL my photos &amp; yet I still have no storage?🤔 @AppleSupport explain this please?",Wed Nov 08 17:39:29 +0000 2017,2127401,AppleSupport,@626379 Let's get you back to enjoying your iPhone. What does your storage say is taking up the most space? https://t.co/0yFHFRYSnX,Wed Nov 08 18:50:52 +0000 2017,2017-11-08 17:39:29+00:00,2017-11,other
1769985_112684,1769985,532121,So how come random chunks of my photo library have just disappeared @AppleSupport?!?! This includes the first day’s worth of holiday pics!,Tue Nov 07 22:36:12 +0000 2017,1769983,AppleSupport,@532121 We'd be happy to assist. Are you able to go to a computer to browse to https://t.co/tmRhWEkIq4? Thanks.,Tue Nov 07 23:26:27 +0000 2017,2017-11-07 22:36:12+00:00,2017-11,other
146633_6474,146633,21723,"@AppleSupport Noted, thank you. Can I suggest this is a design issue that needs to be addressed? Leaving personal hotspot on unnecessarily is a serious power drain. Notifying the user could help avoid this and thus preserve precious power.",Fri Nov 24 18:37:39 +0000 2017,146634,AppleSupport,"@21723 We would suggest leaving Personal Hotspot disabled in Settings unless actively using it to avoid such confusion. If you'd like to provide feedback, you can do so here: https://t.co/eTPVYVFyd8",Fri Nov 24 18:52:00 +0000 2017,2017-11-24 18:37:39+00:00,2017-11,battery_power_charging
596869_33531,596869,261487,@AppleSupport estaba muy feliz con mi iphone hasta que por error instale el ios 11. Pensando que podia mejorar instale también las siguientes actualizaciones pero nada mejoró.. ahora mi móvil es lento y consuma mucha batería. Que solución tengo?,Sun Dec 03 18:58:11 +0000 2017,596868,AppleSupport,@261487 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sun Dec 03 19:30:00 +0000 2017,2017-12-03 18:58:11+00:00,2017-12,software_update_os
2111325_145691,2111325,583351,@AppleSupport I had to use Siri to open something else to get out of it,Wed Nov 08 16:39:52 +0000 2017,2111328,AppleSupport,"@583351 When you try swiping on a game app, is it in multitask view or while still in the game app itself? Is iOS 11.1 installed?",Wed Nov 08 18:30:01 +0000 2017,2017-11-08 16:39:52+00:00,2017-11,other
6893_20130,6893,205000,"@AppleSupport Since I updated my Iphone 7 plus, is no longer available the functions on my harman kardon headphones, volume, pause, fwr, rwd, etc.",Sun Oct 08 12:49:34 +0000 2017,375303,AppleSupport,@205000 We'll look into this with you. How about we give the steps listed here a try: https://t.co/K6XAvVwFkf Does that help?,Sun Oct 08 16:26:00 +0000 2017,2017-10-08 12:49:34+00:00,2017-10,software_update_os
2868501_198155,2868501,796618,I received an email from Apple today. But I have not bought any Apple products in a long time. What is it? Is someone using my Apple account? Is this a fake notification? @AppleSupport @115858,Tue Nov 28 01:22:56 +0000 2017,2868499,AppleSupport,@796618 Thanks for bringing this to our attention. We encourage you to review our resource on how to report these types of emails here: https://t.co/6Ye6EtSytB,Tue Nov 28 01:33:27 +0000 2017,2017-11-28 01:22:56+00:00,2017-11,other
1740864_108565,1740864,525234,Soooo how do I get my iPhone to stop typing in hieroglyphics? @AppleSupport,Tue Nov 07 14:33:32 +0000 2017,1740863,AppleSupport,@525234 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 17:09:40 +0000 2017,2017-11-07 14:33:32+00:00,2017-11,other
718529_40397,718529,292038,@AppleSupport can you shower with your apple watch series 2 on or is that water to hot?,Fri Oct 06 06:08:21 +0000 2017,718528,AppleSupport,"@292038 Great question! The short answer is yes, you can. However, take a look at this article for details: https://t.co/qs0ObV8D7L",Fri Oct 06 13:59:40 +0000 2017,2017-10-06 06:08:21+00:00,2017-10,other
112865_5365,112865,141090,@AppleSupport is there anything that I can do to make your voice to text smarter? I just tried three times to comment and say “taunting call“ I was dictating slowly and clearly I got three different versions of this: Tonton car. Is there anything I can do to train my phone?,Thu Nov 23 20:20:48 +0000 2017,112863,AppleSupport,@141090 That's a great question and we're here to help. Here's a great article you can check out for this: https://t.co/xOrdgHyyiA,Thu Nov 23 20:41:00 +0000 2017,2017-11-23 20:20:48+00:00,2017-11,other
1768786_112411,1768786,531784,Also @AppleSupport can you really get this “I️” bs taken care of!?,Tue Nov 07 22:12:25 +0000 2017,1768785,AppleSupport,@531784 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 22:59:25 +0000 2017,2017-11-07 22:12:25+00:00,2017-11,other
2347703_165699,2347703,678724,"@AppleSupport how could you mess up a feature that was simple and dependable and that worked perfectly for years and had no reason to stop working? I'm quite upset about it!! ⚡️🌩️⚡️ But that said, ALL THE BEST ANYWAYS!!",Mon Nov 13 15:04:53 +0000 2017,2347702,AppleSupport,"@678724 We'd like to help. Did you check for a possible backup that may have been made prior to the update? If you're not sure, take a look at this article to help you verify and DM us the results: https://t.co/zv4Y31qcjn https://t.co/GDrqU22YpT",Mon Nov 13 16:29:00 +0000 2017,2017-11-13 15:04:53+00:00,2017-11,network_connectivity
188542_9048,188542,160250,"@160251 @AppleSupport Hello, did Apple fix this? Having issues too. Thanks",Wed Oct 04 16:23:07 +0000 2017,188541,AppleSupport,@160250 We're more than happy to help you. Please meet us in DM so we can get some information and help you out! https://t.co/GDrqU22YpT,Wed Oct 04 17:03:00 +0000 2017,2017-10-04 16:23:07+00:00,2017-10,other
1449170_81940,1449170,456271,@AppleSupport Up to date https://t.co/xPAT6FApBS,Thu Nov 02 17:00:35 +0000 2017,1449172,AppleSupport,@456271 Great! Let's get to DM for our next steps. https://t.co/GDrqU22YpT,Thu Nov 02 19:01:26 +0000 2017,2017-11-02 17:00:35+00:00,2017-11,other
806900_45021,806900,312268,@AppleSupport facing these kind of errors frequently is it because of iOS ? https://t.co/Q2e8hrt2Yl,Sun Oct 08 05:09:41 +0000 2017,806899,AppleSupport,"@312268 Let's look into this together. Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",Sun Oct 08 13:58:00 +0000 2017,2017-10-08 05:09:41+00:00,2017-10,software_update_os
487907_25777,487907,231130,@AppleSupport Never mind. I restarted my watch and it showed up.,Fri Dec 01 14:30:11 +0000 2017,487906,AppleSupport,"@231130 Awesome, even better when they come in before the 9 days! Feel free to reach out if we can be of any further assistance. Our office hours are 7 days a week, from 5AM - 8PM PDT. If you contact us after business hours, rest assured we'll respond the following day.",Fri Dec 01 16:03:00 +0000 2017,2017-12-01 14:30:11+00:00,2017-12,software_update_os
13590_642,13590,118837,Tudo bom ??? Todos estão com o mesmo problema e é sempre com o iPhone 7 o que está acontecendo??? @115858 @AppleSupport https://t.co/pn1UYIjdMo,Wed Nov 01 01:46:13 +0000 2017,13589,AppleSupport,"@118837 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Wed Nov 01 02:00:35 +0000 2017,2017-11-01 01:46:13+00:00,2017-11,other
1941564_127325,1941564,577375,"@applesupport 11.0.3 battery My 5s battery is lasting ONE HOUR. A week ago, I could get 36-48 hours. Phone now worthless. Need IOS 10 pls.",Sun Oct 29 22:59:03 +0000 2017,1941563,AppleSupport,@577375 That is not the experience we want you to have on iOS 11! Join us in DM with the approximate date you updated to iOS 11.0.3. https://t.co/GDrqU22YpT,Sun Oct 29 23:08:00 +0000 2017,2017-10-29 22:59:03+00:00,2017-10,battery_power_charging
2345930_165367,2345930,464365,Fix I.T #Apple #AppleBugs #ios11 @AppleSupport,Mon Nov 13 14:56:23 +0000 2017,2345928,AppleSupport,"@464365 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Mon Nov 13 16:25:00 +0000 2017,2017-11-13 14:56:23+00:00,2017-11,software_update_os
2440919_172616,2440919,700039,@AppleSupport I am running the latest 11.1.1. The watch is running the latest 4.1.,Tue Nov 14 22:50:07 +0000 2017,2440921,AppleSupport,"@700039 Thanks for that information. Is your Apple Watch tracking your Activity calories as expected? Let us know in DM, and we'll continue from there. https://t.co/GDrqU22YpT",Tue Nov 14 23:13:27 +0000 2017,2017-11-14 22:50:07+00:00,2017-11,software_update_os
2238936_154130,2238936,652842,@AppleSupport peice of crap new iphone wont let me restore from backup! Been on the phone over 2 hours this@morning to be told oh well you will just have to redownload everything yourself! Shocking!,Sun Nov 26 11:49:47 +0000 2017,2238935,AppleSupport,@652842 We are here to help. DM us the country or region where you are currently located to get started. https://t.co/GDrqU22YpT,Sun Nov 26 15:06:26 +0000 2017,2017-11-26 11:49:47+00:00,2017-11,other
2549097_179406,2549097,388822,@AppleSupport Can I have a chat with support? I need to ask things and need a quick answer right now. I need to make a plan from now.,Mon Oct 30 15:03:19 +0000 2017,2549099,AppleSupport,@388822 You can use this link to chat with Sales Support: https://t.co/8yjRd1Xo0i Questions? DM us. https://t.co/GDrqU22YpT,Mon Oct 30 15:27:29 +0000 2017,2017-10-30 15:03:19+00:00,2017-10,other
2151221_150509,2151221,632210,"@AppleSupport This A ? bug is killing me. I see in on iPhone w/iOS 11.1, Mac w/High Sierra. Not on watch though, with latest watchOS. Please help.",Thu Nov 09 01:17:16 +0000 2017,2151219,AppleSupport,@632210 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 01:23:00 +0000 2017,2017-11-09 01:17:16+00:00,2017-11,software_update_os
1368429_76932,1368429,438513,@AppleSupport hi I know I’m very late but where is the night mode button I hate this update,Fri Oct 27 21:29:44 +0000 2017,1368428,AppleSupport,@438513 Great question! Check out this page of the iPhone user guide for Night Shift: https://t.co/it24SqZD78 Let us know if that helps.,Fri Oct 27 22:41:00 +0000 2017,2017-10-27 21:29:44+00:00,2017-10,software_update_os
2440837_184075,2440837,740613,"@303340 @AppleSupport Same problem, iPhone6plus after 11.1.1!!! Terrible! First time in my Apple esperienze",Fri Nov 17 13:55:01 +0000 2017,2621131,AppleSupport,@740613 Let's collaborate to look into what's going on with your iPhone battery. DM us when you updated to iOS 11.1.1 and we'll get started. https://t.co/GDrqU22YpT,Fri Nov 17 16:10:01 +0000 2017,2017-11-17 13:55:01+00:00,2017-11,software_update_os
1774744_113735,1774744,533350,Why does this A and a boxed in question mark always come up on my phone ? I want answers @AppleSupport https://t.co/w82ucCTLKw,Wed Nov 08 02:37:15 +0000 2017,1774743,AppleSupport,@533350 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 04:31:00 +0000 2017,2017-11-08 02:37:15+00:00,2017-11,other
2068311_143027,2068311,611644,"@AppleSupport What is this, after updating with ios 11.0.3 phone going haywire freezing, opening multiple apps.",Sun Oct 08 12:27:06 +0000 2017,2068310,AppleSupport,@611644 We'd be happy to help get things running smoothly again. Can you DM us what device model we are working with? https://t.co/GDrqU22YpT,Sun Oct 08 16:16:30 +0000 2017,2017-10-08 12:27:06+00:00,2017-10,software_update_os
2977737_204323,2977737,262987,"@AppleSupport I'm affraid I can't complete the installation of the urgent Security Update 2017-001 that was released today for macOS High Sierra. I'm not fluent in English, It'd be Great for me assist me in es-MX.",Thu Nov 30 03:10:26 +0000 2017,2977736,AppleSupport,@262987 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Thu Nov 30 03:21:29 +0000 2017,2017-11-30 03:10:26+00:00,2017-11,software_update_os
1266522_71433,1266522,416547,"@AppleSupport What’s the point of this account if it always forwards us to somewhere in the website? If I wanted to go there, I could!",Thu Oct 26 05:39:19 +0000 2017,1266521,AppleSupport,"@416547 We can help with technical issues and concerns. When it comes to sales, we leave that up to our expert Sales Support team.",Thu Oct 26 12:54:05 +0000 2017,2017-10-26 05:39:19+00:00,2017-10,other
1099707_62273,1099707,379507,Apple Maps Driving Directions has been broken for a few hours now. @AppleSupport,Mon Oct 23 22:31:33 +0000 2017,1099704,AppleSupport,@379507 What exactly happens when you try to use Maps? What's the device and iOS version? We'll work with you to see what's going on.,Mon Oct 23 22:34:25 +0000 2017,2017-10-23 22:31:33+00:00,2017-10,other
1851023_119483,1851023,554080,All the contacts on my phone are gone! HELP!!!! @AppleSupport,Wed Oct 18 22:11:02 +0000 2017,1851022,AppleSupport,@554080 Help is here! When did you notice this behavior? Have you recently updated your device?,Wed Oct 18 22:30:21 +0000 2017,2017-10-18 22:11:02+00:00,2017-10,other
2565798_180758,2565798,727918,@AppleSupport My iPhone X (iOS 11.1.1) doesn’t run automatic iCloud Backup during wireless charging. Tried 2 different wireless chargers. Backup works while charging with lightning cable. Any idea how to solve this issue? :),Thu Nov 16 17:44:20 +0000 2017,2565796,AppleSupport,@727918 Let's take a further look into this and help find a solution. DM us what country or region you're located in. https://t.co/GDrqU22YpT,Thu Nov 16 18:48:34 +0000 2017,2017-11-16 17:44:20+00:00,2017-11,account_appleid_icloud
2057254_141484,2057254,412429,"@AppleSupport May we please start with the operating system itself or at least Apple apps that are malfunctioning? Troubleshoot system bugs 1st, right?",Thu Oct 19 00:45:37 +0000 2017,2057255,AppleSupport,"@412429 Thank you. Let's meet up in DM to continue, please. https://t.co/GDrqU22YpT",Thu Oct 19 01:06:40 +0000 2017,2017-10-19 00:45:37+00:00,2017-10,other
2021158_137340,2021158,597737,"@AppleSupport @116333 I love my iPhone X but whenever it’s in my pocket, Siri or Apple Pay will activate",Mon Nov 06 00:56:27 +0000 2017,2021157,AppleSupport,@597737 We'd love to look into this with you! Let's ensure your awesome new iPhone works 100% as expected. Please DM us to proceed. https://t.co/GDrqU22YpT,Mon Nov 06 02:28:00 +0000 2017,2017-11-06 00:56:27+00:00,2017-11,other
662806_37360,662806,277911,@AppleSupport iphone 5s and version 11.1.2,Thu Nov 23 06:38:08 +0000 2017,662808,AppleSupport,@277911 Thanks! Let us know if you've tried any steps so far via DM. https://t.co/GDrqU22YpT,Thu Nov 23 14:16:26 +0000 2017,2017-11-23 06:38:08+00:00,2017-11,software_update_os
2779304_193502,2779304,509930,Why do my audio keeps pausing? @AppleSupport @115948,Tue Nov 21 15:43:52 +0000 2017,2779303,AppleSupport,@509930 That's a good question. We'll be happy to help and attempt to find out. When did you start seeing this happen?,Tue Nov 21 16:03:27 +0000 2017,2017-11-21 15:43:52+00:00,2017-11,hardware_display_audio
1234740_70246,1234740,409609,@AppleSupport awesome the WiFi widget doesn’t turn off WiFi; now my work WiFi connections force me to log in when I walk across the office.,Wed Oct 25 18:14:42 +0000 2017,1234739,AppleSupport,@409609 We'd love to help out with this. Could you tell us which iOS version you're running in Settings &gt; General &gt; About &gt; Version?,Wed Oct 25 18:27:00 +0000 2017,2017-10-25 18:14:42+00:00,2017-10,network_connectivity
4917_222,4917,116865,.@AppleSupport why my iPhone keep dying at 30% quit playing games I'm not getting no new damn phone or iPhone x,Tue Oct 31 23:03:40 +0000 2017,4916,AppleSupport,@116865 We'd like to help. What iOS version are you on?,Tue Oct 31 23:15:00 +0000 2017,2017-10-31 23:03:40+00:00,2017-10,other
2363114_167037,2363114,424295,@115858 @AppleSupport My iphone 5 has been stuck on this screen for ages now can you tell me what I should do ???? https://t.co/YJTJJ1nJ83,Mon Nov 13 21:14:30 +0000 2017,2363113,AppleSupport,@424295 Thank you for reaching out. We want to help. Reach out to us in DM and we will look into this with you. https://t.co/GDrqU22YpT,Mon Nov 13 21:37:31 +0000 2017,2017-11-13 21:14:30+00:00,2017-11,other
2286759_158473,2286759,664434,"@AppleSupport It happens with this device. I haven't tested others. It was not in need of an update (and will never need to be updated again, being an end-of-life iPad 4 with iOS 10.3.3).",Sun Nov 12 00:18:54 +0000 2017,2286756,AppleSupport,@664434 What version of iTunes are you using? Is it on a PC or Mac?,Sun Nov 12 01:31:00 +0000 2017,2017-11-12 00:18:54+00:00,2017-11,software_update_os
1100841_62366,1100841,379728,@260566 brandneues iPhone X aus der Schachtel genommen. Hinten Kratzer drauf. Seid ihr da zuständig oder @AppleSupport ?,Sat Nov 25 18:05:23 +0000 2017,1100840,AppleSupport,@379728 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Sat Nov 25 18:13:32 +0000 2017,2017-11-25 18:05:23+00:00,2017-11,other
2017103_136545,2017103,596511,@AppleSupport will OS High Sierra support eGPU on thunderbolt 2? I have a mid 2014 MacBook Pro 15” &amp; can’t just buy a new 💻,Sun Nov 05 19:05:05 +0000 2017,2017102,AppleSupport,@596511 We'd like to point you in the right direction. Please DM us more details of what you're trying to do and we'll go from there. https://t.co/GDrqU22YpT,Sun Nov 05 21:46:30 +0000 2017,2017-11-05 19:05:05+00:00,2017-11,other
1339773_74939,1339773,432502,"@AppleSupport No dial tone, no sound when the call connects...",Fri Oct 27 15:22:37 +0000 2017,1339776,AppleSupport,@432502 Was your iPhone still showing that signal was available? And are there any troubleshooting steps you've tried so far?,Fri Oct 27 17:49:25 +0000 2017,2017-10-27 15:22:37+00:00,2017-10,other
2422419_171010,2422419,695761,"@AppleSupport I updated my software because it prompted me to - I now have some serious battery life problems, even with power saver on.. It just dropped 3%, yes 3% while typing this tweet (background apps are closed and power saver is on) - what the hell??!! A little help?!",Tue Nov 14 18:11:02 +0000 2017,2422417,AppleSupport,"@695761 We'd be happy to help. We understand that you need to get the most out of your iPhone's battery to make it through the day. Have you just updated to iOS 11.1.1? If so, how long ago did you complete this update?",Tue Nov 14 18:38:33 +0000 2017,2017-11-14 18:11:02+00:00,2017-11,battery_power_charging
293398_14880,293398,185882,@185883 @AppleSupport @115858 Please fix battery issue for iPhone 7 Plus!! I have to charge twice a day! The battery tickle fast! I felt stupid updating the new iOS,Fri Oct 06 15:10:13 +0000 2017,293397,AppleSupport,@185882 Let's help. Please reach out to us via DM and we can go from there together. https://t.co/GDrqU22YpT,Fri Oct 06 17:09:00 +0000 2017,2017-10-06 15:10:13+00:00,2017-10,battery_power_charging
2096144_145149,2096144,619269,@AppleSupport the new IOS 11.0.2 is a DISASTER. Don't fix what isn't broken. Keep your 10.3.3. ppl #androidsuckstootho #goingbacktolandline,Tue Oct 10 15:18:12 +0000 2017,2096143,AppleSupport,@619269 We're here to help with any issues you maybe having. Describe the issues you're having in a DM using the following link. https://t.co/GDrqU22YpT,Tue Oct 10 16:28:00 +0000 2017,2017-10-10 15:18:12+00:00,2017-10,software_update_os
1411747_79628,1411747,448115,@AppleSupport my left EarPods suddenly shut down ?! Why is that ?,Sat Oct 28 18:46:29 +0000 2017,1411745,AppleSupport,"@448115 We are here to help. Just to be sure we are on the same page, are these the EarPods that came with your iPhone?",Sat Oct 28 19:33:00 +0000 2017,2017-10-28 18:46:29+00:00,2017-10,battery_power_charging
2665293_185964,2665293,750937,Is anyone else seeing a bunch of question marks instead of emojis?? @AppleSupport I have everything updated...,Sun Nov 05 23:57:06 +0000 2017,2665292,AppleSupport,"@750937 Let us look into that with you. Which device are you using? DM us back, we'll start from there. https://t.co/GDrqU22YpT",Mon Nov 06 01:35:08 +0000 2017,2017-11-05 23:57:06+00:00,2017-11,software_update_os
2405004_169657,2405004,691760,"@AppleSupport @115858 como vocês explicam a mensagem de que o cabo de carregamento do Iphone não é original, impossibilitando o carregamento do celular, sendo que o cabo utilizado é o que veio com o aparelho? 😬😱",Tue Nov 14 11:14:34 +0000 2017,2405002,AppleSupport,"@691760 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Tue Nov 14 14:53:00 +0000 2017,2017-11-14 11:14:34+00:00,2017-11,other
